28,20,0,4,12,8,24,28,68,28,28,44,20,28,72,60,88,84,56,76,36,0,12,0,1,0,0,1,8,4,28,44,52,0,0,0,0,0,0,1,0,0,0,8,16,8,0,0,0,0
16,12,4,4,0,0,28,45,56,15,28,16,40,0,44,48,64,36,8,32,20,0,49,44,28,8,0,8,32,44,52,56,56,32,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
20,16,0,4,0,20,12,0,0,1,8,16,16,48,56,28,60,56,32,84,8,4,72,84,60,60,56,64,40,72,72,100,80,77,12,0,0,0,0,0,0,0,0,5,13,1,0,0,0,0
48,8,4,32,0,24,20,45,52,4,12,44,27,37,36,0,12,32,35,72,64,8,56,96,56,64,84,36,60,64,24,36,64,8,0,0,1,0,5,4,0,0,0,52,52,0,4,0,0,0
0,16,8,7,4,20,32,0,8,20,40,64,48,28,12,20,16,28,48,32,64,40,45,40,8,44,44,20,24,8,16,36,12,4,0,0,0,0,32,40,8,0,0,0,1,0,0,0,0,0
0,20,28,4,8,28,24,40,40,56,48,44,48,40,8,0,40,8,28,60,69,60,52,36,24,12,44,36,52,16,20,8,4,4,0,0,0,4,60,68,36,8,0,0,0,0,0,0,0,0
0,0,8,0,0,4,0,0,12,48,100,67,44,56,44,36,28,52,20,36,20,20,11,12,4,64,68,16,0,0,0,0,0,0,0,0,0,0,40,20,56,32,8,0,0,0,0,0,0,0
0,0,4,7,0,16,20,0,24,0,68,80,60,68,32,12,24,16,0,12,16,32,44,52,48,68,20,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,16,24,0,0,0,0
0,4,12,8,12,4,4,12,0,40,88,85,60,60,80,16,56,44,4,40,60,60,52,24,49,28,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0
0,16,16,16,8,8,0,4,12,40,87,56,36,80,68,56,63,44,52,40,68,56,16,0,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,36,4,32,3,4,0,8,44,64,68,24,8,29,64,73,52,44,72,36,28,8,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,28,24,0,0,4,0,8,64,96,68,28,40,68,69,81,47,48,64,36,40,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,8,12,16,12,20,12,20,40,68,96,92,36,4,64,56,84,68,64,88,24,0,0,0,0,1,0,0,0,0,0,36,36,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,16,21,28,16,44,12,11,36,32,60,64,48,44,52,40,72,80,59,52,13,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,4,44,28,40,76,16,40,20,48,32,36,48,37,44,60,88,76,84,52,4,0,0,0,0,0,4,40,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,28,64,60,56,36,56,60,20,40,68,16,4,16,8,68,84,64,76,60,4,0,0,0,0,0,1,16,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,4,44,8,20,40,20,72,48,24,16,20,24,20,16,32,60,40,44,36,0,0,0,0,3,20,1,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12,12,36,24,36,75,60,68,52,0,20,44,44,88,20,4,56,24,0,0,28,48,41,0,0,44,0,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,32,60,80,96,76,100,92,28,8,44,68,76,24,15,60,4,0,24,68,24,69,8,8,8,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,32,40,12,68,64,76,68,44,24,52,48,76,76,48,52,20,36,47,32,29,40,64,20,4,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,28,37,72,95,80,88,84,64,44,32,28,52,76,72,96,72,76,44,0,52,40,36,68,56,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,32,64,48,88,80,84,100,71,96,68,68,60,81,52,20,60,56,40,8,36,24,52,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8,40,36,48,44,44,80,80,64,76,76,64,68,32,32,48,36,40,41,8,11,32,24,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,48,56,28,20,80,84,92,80,100,100,80,44,44,59,3,16,36,44,20,12,72,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12,28,16,40,76,92,92,64,96,100,80,100,88,36,0,0,5,4,36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12,16,24,48,48,56,64,52,72,56,80,56,28,32,0,4,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16,20,4,32,88,93,72,92,76,76,100,48,8,11,0,0,8,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24,17,28,64,92,72,96,68,72,72,20,24,8,0,0,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,16,40,12,24,64,28,48,48,29,44,12,0,16,17,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,24,28,48,80,64,56,52,64,100,56,12,0,9,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8,4,0,20,12,20,52,64,64,60,72,48,84,96,64,44,40,16,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
