48,28,16,52,40,48,65,52,12,0,0,5,60,72,28,20,8,12,20,24,20,0,1,9,0,0,0,0,0,4,12,24,12,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,24,24,52,4,24,20,8,20,16,8,12,20,79,36,16,16,44,56,48,12,0,16,28,8,8,0,3,4,24,12,8,12,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,48,72,56,68,36,44,40,60,80,72,60,52,40,52,12,32,48,12,0,0,16,16,20,20,28,16,60,27,4,0,16,4,0,0,0,0,0,0,0,0,0,12,20,0,0,0,0,0
20,40,88,44,76,44,80,28,40,44,72,52,52,65,60,80,80,12,36,16,8,8,28,4,12,20,8,36,40,36,56,64,32,52,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,16,52,48,52,60,35,48,32,20,28,16,17,52,68,45,52,8,12,12,16,24,36,40,56,32,36,40,55,71,48,28,0,0,0,0,1,0,4,12,0,0,0,0,0,0,1,0,0,0
0,4,28,85,72,72,40,20,36,20,40,56,24,40,67,80,32,28,51,24,32,20,24,8,56,88,56,36,11,24,24,44,0,0,0,0,0,0,4,12,20,0,0,1,0,0,0,0,0,0
0,0,0,40,76,76,84,76,88,32,0,32,36,44,48,40,60,36,61,56,80,60,88,88,76,36,8,13,0,0,0,0,0,0,0,0,0,1,4,28,8,16,0,0,0,0,0,0,0,0
0,1,0,8,28,48,56,60,56,64,12,0,4,8,40,48,48,64,64,68,64,32,36,28,16,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,0,4,20,28,76,67,89,24,4,4,20,28,20,64,44,52,76,56,36,16,16,28,13,20,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,24,49,56,88,24,8,20,32,16,24,24,36,52,28,32,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,4,24,56,72,20,8,0,20,27,16,0,4,28,12,1,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,28,16,20,56,57,92,16,0,0,4,8,12,12,16,20,0,0,44,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,40,20,25,8,12,8,4,0,4,9,24,8,8,0,8,16,13,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,24,4,12,16,8,0,0,12,0,16,16,16,0,1,0,4,27,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,4,8,8,0,0,5,0,12,4,20,16,8,0,0,0,4,12,35,0,0,0,0,0,0,4,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,12,12,8,20,4,0,4,12,8,17,12,11,8,12,0,0,12,24,4,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,20,12,13,12,8,0,16,24,5,16,12,7,5,12,4,24,36,20,4,4,0,0,0,0,4,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,7,4,16,0,8,0,16,32,8,8,12,12,4,4,81,76,40,4,8,0,0,16,13,0,12,24,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,4,0,1,4,0,4,0,16,40,0,24,75,64,0,4,0,4,8,56,28,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,12,40,8,1,4,12,4,8,20,0,0,4,16,4,12,4,20,48,36,24,8,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,4,1,0,8,12,0,4,20,20,44,12,8,0,20,4,56,101,29,60,60,12,16,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12,12,0,4,0,0,0,12,4,9,12,8,5,4,12,60,92,44,68,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,8,0,28,12,0,0,0,0,0,0,12,20,0,28,20,0,24,72,52,40,8,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,12,8,56,0,0,4,0,0,0,0,56,16,20,97,84,16,24,76,36,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,8,24,24,4,3,0,16,4,0,0,0,12,32,100,100,76,96,40,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,16,40,4,16,0,0,28,8,8,0,24,28,48,80,60,68,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,20,20,0,8,9,4,4,4,0,52,72,56,100,80,92,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,8,16,20,0,4,8,4,24,8,29,80,48,64,100,80,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
